Rank,AppName,Status,Developer,Category,Rating,RatingCount,ReleaseDate,Price,Keyword 1,Keyword 2,Keyword 3,Keyword 1 Competitive,Keyword 1 Opportunity_Score,Keyword 1 Popularity,Keyword 1 Quality,Keyword 1 Top_10_Chance,Keyword 1 Volume,Keyword 2 Competitive,Keyword 2 Opportunity_Score,Keyword 2 Popularity,Keyword 2 Quality,Keyword 2 Top_10_Chance,Keyword 2 Volume,Keyword 3 Competitive,Keyword 3 Opportunity_Score,Keyword 3 Popularity,Keyword 3 Quality,Keyword 3 Top_10_Chance,Keyword 3 Volume,Suggestion 1,Suggestion 2,Suggestion 3,Suggestion 4,Suggestion 5,Suggestion 1 Score,Suggestion 2 Score,Suggestion 3 Score,Suggestion 4 Score,Suggestion 5 Score,AppStoreLink
12,Netflix,Trending,"Netflix, Inc.",Entertainment,4.7096,427,2011-12-14,Free,netflix,films,privacy,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,game netflix,netflix,films,thth love,game unleashed,100.0,90.0,90.0,75.0,75.0,https://apps.apple.com/vc/app/netflix/id363590051?uo=4
13,SHEIN-Shopping Online,Trending,ROADGET BUSINESS PTE. LTD.,Shopping,4.57143,175,2014-05-20,Free,shein,shopping,device,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,sheinshopping online,aliexpress shopping,shopping app,shopping made,sheinshopping,100.0,100.0,100.0,100.0,90.0,https://apps.apple.com/vc/app/shein-shopping-online/id878577184?uo=4
14,Retra - app console emulator,New Discovery,MODERN DEV LP,Entertainment,5.0,1,2025-06-12,Free,retra,support,subscription,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,retra uwt,apple support,teamviewer quicksupport,retra,support,100.0,100.0,100.0,90.0,90.0,https://apps.apple.com/vc/app/retra-app-console-emulator/id6746222411?uo=4
15,AliExpress Shopping App,Trending,Alibaba,Shopping,4.43182,44,2011-07-10,Free,aliexpress,shopping,items,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,aliexpress seller,aliexpress shopping,shopping app,sheinshopping online,shopping made,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/aliexpress-shopping-app/id436672029?uo=4
16,"Character AI: Chat, Talk, Text",Trending,Character.AI,Entertainment,4.84999,20,2023-05-23,Free,ai,character,character ai,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,character ai,character,photo video,video editor,microsoft word,100.0,90.0,75.0,75.0,75.0,https://apps.apple.com/vc/app/character-ai-chat-talk-text/id1671705818?uo=4
17,Audiomack - Play Music Offline,Trending,"Audiomack, Inc.",Music,4.75254,2562,2014-11-19,Free,music,audiomack,listen,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,music and,videos music,find music,play music,music offline,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/audiomack-play-music-offline/id921765888?uo=4
18,WhatsApp Business,Trending,WhatsApp Inc.,Business,4.73733,217,2019-04-10,Free,whatsapp,business,build,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,google docs,zoom workplace,stock investing,alibabacom b2b,b2b trade,75.0,75.0,75.0,75.0,75.0,https://apps.apple.com/vc/app/whatsapp-business/id1386412985?uo=4
19,Hypic - Photo Editor & AI Art,Trending,Bytedance Pte. Ltd,Photo & Video,5.0,1,2023-03-27,Free,ai,photo,hypic,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,hypic,photo video,video editor,microsoft word,zoom workplace,90.0,75.0,75.0,75.0,75.0,https://apps.apple.com/vc/app/hypic-photo-editor-ai-art/id1644042837?uo=4
20,BOSVG iBANK Online,Trending,Bank of St. Vincent and the Grenadines Ltd,Finance,3.91667,12,2021-07-30,Free,bank,saint,vincent,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,bosvg ibank,ibank wallet,monzo bank,ibank online,mobile banking,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/bosvg-ibank-online/id1497776899?uo=4
21,Alibaba.com B2B Trade App,Trending,杭州阿里巴巴广告有限公司,Shopping,4.57831,166,2012-02-24,Free,alibaba,com,alibaba com,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,for alibaba,alibabacom b2b,capitalcom trading,bookingcom travel,alibabacom,100.0,100.0,100.0,100.0,90.0,https://apps.apple.com/vc/app/alibaba-com-b2b-trade-app/id503451073?uo=4
22,Offline music MP3: Asmr Musi,Trending,海鹏 刘,Music,0.0,0,2024-08-08,Free,music,audio,asmr,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,music and,videos music,find music,play music,music offline,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/offline-music-mp3-asmr-musi/id6615071731?uo=4
23,BeamX,Trending,KARIM CAMBRIDGE,Travel,4.83333,6,2020-05-18,Free,beamx,beamxapp,facebook,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,beamx driver,for facebook,beamx,facebook,business suite,100.0,100.0,90.0,90.0,75.0,https://apps.apple.com/vc/app/beamx/id1512423838?uo=4
24,My Flow Self Care,Trending,"Cable & Wireless Holdings, Inc.",Productivity,4.43635,55,2015-01-28,Free,flow,manage,services,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,freelance services,services,job search,magicapp calling,linkedin job,100.0,90.0,75.0,75.0,75.0,https://apps.apple.com/vc/app/my-flow-self-care/id958379748?uo=4
25,HitProxy,Trending,Airsharp LTD,Utilities,0.0,0,2024-07-31,Free,hitproxy,access,wireguard,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,hitproxy,wireguard,vpn client,blockerblock ads,passepartout vpn,90.0,90.0,75.0,75.0,75.0,https://apps.apple.com/vc/app/hitproxy/id6502572134?uo=4
26,Snapchat: Chat with friends,Trending,"Snap, Inc.",Photo & Video,4.76678,283,2011-07-13,Free,friends,snapchat,share,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,snapchat chat,with friends,capitalcom trading,chat with,friends,75.0,75.0,75.0,75.0,65.0,https://apps.apple.com/vc/app/snapchat-chat-with-friends/id447188370?uo=4
27,VPN - Super Unlimited Proxy ™,Trending,Mobile Jump Pte Ltd,Productivity,4.58065,124,2018-05-15,Free,vpn,servers,privacy,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,vpn lumos,turbo vpn,nordvpn vpn,super vpn,vpn fast,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/vpn-super-unlimited-proxy/id1370293473?uo=4
28,MyDigicel,Trending,Digicel Caribbean Limited,Utilities,3.5,62,2015-10-28,Free,mydigicel,digicel,account,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,mydigicel pacific,mydigicel,payments app,digital payments,eat haiti,100.0,90.0,75.0,75.0,75.0,https://apps.apple.com/vc/app/mydigicel/id1039460951?uo=4
29,Spotify: Music and Podcasts,Trending,Spotify,Music,4.66378,1273,2021-02-24,Free,music,spotify,podcasts,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,music and,videos music,find music,play music,music offline,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/spotify-music-and-podcasts/id324684580?uo=4
30,Themelia: Theme & Widget,Trending,WOOHOO LIMITED,Graphics & Design,4.33333,3,2023-10-04,Free,themelia,screen,themes,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,screen recorder,themes for,keyboard themes,icon themes,themes fonts,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/themelia-theme-widget/id6467189759?uo=4
31,Google Drive – online backup,Trending,Google,Productivity,4.61503,439,2012-06-28,Free,google,files,drive,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,google maps,google chrome,google drive,google photos,dropbox files,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/google-drive-online-backup/id507874739?uo=4
32,Temu: Shop Like a Billionaire,Trending,Temu,Shopping,4.75,48,2022-08-31,Free,temu,com,https,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,temu shop,temu coupons,capitalcom trading,alibabacom b2b,bookingcom travel,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/temu-shop-like-a-billionaire/id1641486558?uo=4
33,Instagram,Trending,"Instagram, Inc.",Photo & Video,4.68131,2573,2011-07-10,Free,instagram,videos,connect,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,for instagram,videos music,instagram,videos,plus insta,100.0,100.0,90.0,90.0,75.0,https://apps.apple.com/vc/app/instagram/id389801252?uo=4
34,Fashion Nova: Trendy Shopping,Trending,Fashion Nova Inc.,Shopping,4.62643,174,2018-05-11,Free,fashion,trendy,nova,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,fashion nova,trendy shopping,nova trendy,trendy selfie,define trendy,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/fashion-nova-trendy-shopping/id1367363988?uo=4
35,Twitch: Live Streaming,Trending,"Twitch Interactive, Inc.",Photo & Video,4.67856,84,2011-10-26,Free,twitch,live,whatever,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,twitch live,twitch,live,streaming app,mico make,100.0,90.0,90.0,75.0,75.0,https://apps.apple.com/vc/app/twitch-live-streaming/id460177396?uo=4
36,Telegram Messenger,Trending,Telegram FZ-LLC,Social Networking,4.25806,31,2013-08-14,Free,telegram,data,use,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,telegram messenger,for telegram,use with,telegram,data,100.0,100.0,100.0,90.0,90.0,https://apps.apple.com/vc/app/telegram-messenger/id686449807?uo=4
37,Facelab: Face & Body Editor,Trending,IRONTECH LIMITED,Photo & Video,4.8,5,2018-04-25,Free,subscription,face,facelab,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,facelab face,perfect face,face swap,faceapp perfect,funny face,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/facelab-face-body-editor/id1361012099?uo=4
38,NGL: ask me anything,Trending,DeepMoji,Lifestyle,4.64623,212,2021-12-10,Free,ngl,link,pro,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,anything ngl,ngl ask,word link,family link,teamlink video,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/ngl-ask-me-anything/id1596550932?uo=4
39,MoboReels,Trending,CHANGDU (HK) TECHNOLOGY LIMITED,Entertainment,4.5,24,2023-07-26,Free,series,viewing,https,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,audio series,remote viewing,viewing tournament,unicorn https,series,100.0,100.0,100.0,100.0,90.0,https://apps.apple.com/vc/app/moboreels/id6450243852?uo=4
40,TikTok Studio,Trending,TikTok Ltd.,Photo & Video,5.0,1,2024-06-20,Free,tiktok,studio,content,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,tiktok videos,tiktok studio,tiktok video,save tiktok,maker studio,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/tiktok-studio/id6478151677?uo=4
41,West Tech Shipping,Trending,West Tecnology Group Inc,Shopping,4.5,4,2018-06-07,Free,west,tech,shipping,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,wild west,west film,west tech,west fps,west game,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/west-tech-shipping/id1385081295?uo=4
42,Clean Now: Phone Storage Kit,Trending,OneTapRemore,Utilities,0.0,0,2025-03-18,Free,clean,device,contacts,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,cleaner clean,upcleaner clean,cleanup clean,clean storage,clean photo,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/clean-now-phone-storage-kit/id6743194785?uo=4
43,WA Web - Dual Messenger ⁺,Trending,雨双 柯,Social Networking,5.0,1,2024-06-03,Free,use,multiple,web,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,use with,combine multiple,view multiple,multiple account,multiple accounts,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/wa-web-dual-messenger/id6471455409?uo=4
44,VPNIFY - Unlimited VPN,Trending,Neonetworks solution ltd,Utilities,4.875,16,2020-07-31,Free,vpn,vpnify,unlimited,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,vpn lumos,turbo vpn,nordvpn vpn,super vpn,vpn fast,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/vpnify-unlimited-vpn/id1503251395?uo=4
45,AI Tattoo Generator: Tattooist,Trending,Video editor & maker app,Graphics & Design,0.0,0,2025-04-01,Free,tattoo,ai,design,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,tattoo drawing,tattoo maker,tattoo,body editor,photo video,100.0,100.0,90.0,75.0,75.0,https://apps.apple.com/vc/app/ai-tattoo-generator-tattooist/id6742195872?uo=4
46,Vonzuu · Rides & Food Delivery,New Discovery,Vonzuu LLC,Food & Drink,0.0,0,2025-07-08,Free,delivery,food,vonzuu,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,eats food,food,google maps,yelp local,aliexpress shopping,100.0,90.0,75.0,75.0,75.0,https://apps.apple.com/vc/app/vonzuu-rides-food-delivery/id6747947649?uo=4
47,WhatsApp Messenger,Trending,WhatsApp Inc.,Social Networking,4.55836,3324,2011-10-14,Free,whatsapp,calls,share,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,imointernational calls,calls,zoom workplace,duty mobile,messenger video,100.0,90.0,75.0,75.0,75.0,https://apps.apple.com/vc/app/whatsapp-messenger/id310633997?uo=4
48,Mix VPN - Fast & Unlimited,Trending,MixVpn,Utilities,5.0,1,2023-09-25,Free,vpn,mix,mix vpn,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,vpn lumos,turbo vpn,nordvpn vpn,super vpn,vpn fast,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/mix-vpn-fast-unlimited/id6463403383?uo=4
49,Messenger,Trending,"Meta Platforms, Inc.",Social Networking,4.44827,696,2011-10-19,Free,video,chat,friends,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,videos music,snapchat chat,chat with,videos,chat,100.0,100.0,100.0,90.0,90.0,https://apps.apple.com/vc/app/messenger/id454638411?uo=4
50,Ready 4 Di Road,New Discovery,Show Me My Tech,Entertainment,0.0,0,2025-07-04,Free,carnival,ready,di,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,carnival tycoon,drawing carnival,carnival hub,music radio,carnival,100.0,100.0,100.0,100.0,90.0,https://apps.apple.com/vc/app/ready-4-di-road/id6747907794?uo=4
51,"Edits, an Instagram app",Trending,"Instagram, Inc.",Photo & Video,5.0,1,2025-04-22,Free,videos,video,instagram,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,videos music,for instagram,videos,instagram,snapchat chat,100.0,100.0,90.0,90.0,75.0,https://apps.apple.com/vc/app/edits-an-instagram-app/id6738967378?uo=4
52,TV Remote - Universal,Trending,Zap Software Studio BV,Utilities,4.35714,14,2023-02-10,Free,tv,remote,universal,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,universal control,universal truck,universal remote,universal remotetv,universal,100.0,100.0,100.0,100.0,90.0,https://apps.apple.com/vc/app/tv-remote-universal/id1670649189?uo=4
53,Cleanup: Clean Storage Space,Trending,Codeway Dijital Hizmetler Anonim Sirketi,Utilities,4.35165,91,2020-12-17,Free,cleanup,photos,subscription,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,cleanup clean,cleanereasy cleanup,cleanup app,cleanup,cleaner clean,100.0,100.0,100.0,90.0,75.0,https://apps.apple.com/vc/app/cleanup-clean-storage-space/id1510944943?uo=4
54,Rokie - Remote for Roku Player,Trending,KRAFTWERK 9 LTD,Utilities,4.71232,73,2015-07-24,Free,roku,rokie,streaming,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,for roku,roku player,rokie tv,roku,rokie,100.0,100.0,100.0,90.0,90.0,https://apps.apple.com/vc/app/rokie-remote-for-roku-player/id1016562846?uo=4
55,Invoice Maker - Invoice Fly,Trending,Labhouse Mobile,Business,4.16667,6,2022-02-10,Free,invoice,create,invoices,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,accounting invoices,invoices,your story,fandom art,choose your,100.0,90.0,75.0,75.0,75.0,https://apps.apple.com/vc/app/invoice-maker-invoice-fly/id1606911248?uo=4
56,Kuma-Find your friends,Trending,丽 周,Lifestyle,0.0,0,2025-03-04,Free,kuma,ai,conversation,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,tandem conversation,conversation exchange,tonights conversation,deep conversations,conversation,100.0,100.0,100.0,100.0,90.0,https://apps.apple.com/vc/app/kuma-find-your-friends/id6742733977?uo=4
57,GECCU,Trending,GECCU LTD,Finance,4.09999,10,2019-12-02,Free,geccu,check,balances,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,card balances,geccu,balances,caribbean airlines,virgin atlantic,100.0,90.0,90.0,75.0,75.0,https://apps.apple.com/vc/app/geccu/id1479897597?uo=4
58,Cleaner AI: Photo Cleanup,Trending,Codespace Dijital Hizmetler Anonim Şirketi,Utilities,4.5,2,2024-07-04,Free,cleaner,ai,cleaner ai,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,cleaner ai,photo video,video editor,microsoft word,zoom workplace,100.0,75.0,75.0,75.0,75.0,https://apps.apple.com/vc/app/cleaner-ai-photo-cleanup/id6502456017?uo=4
59,FlickReels - Short Drama & TV,Trending,FARSUN PTE. LTD.,Entertainment,4.77778,9,2024-07-17,Free,flickreels,skits,dramas,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,mood skits,popular dramas,watch dramas,flickreels,skits,100.0,100.0,100.0,90.0,90.0,https://apps.apple.com/vc/app/flickreels-short-drama-tv/id6514312894?uo=4
60,Google Chat,Trending,Google,Business,4.0,5,2018-02-28,Free,chat,google,workspace,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,snapchat chat,chat with,google maps,google chrome,google drive,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/google-chat/id1163852619?uo=4
61,VPN - V2ray Fast Super Proxy,Trending,VPN VPN VPN Proxy Master Unlimited Inc,Productivity,4.3,10,2019-06-13,Free,vpn,fast,log,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,vpn lumos,turbo vpn,nordvpn vpn,super vpn,vpn fast,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/vpn-v2ray-fast-super-proxy/id1465229429?uo=4
62,eSIM Travel SIM card: USIMS,Trending,Wone Sagl,Travel,0.0,0,2022-01-06,Free,esim,data,sim,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,esim travel,instabridge esim,esim data,mapinternet esim,saily esim,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/esim-travel-sim-card-usims/id1555283998?uo=4
63,ClipTone: Ringtone & AI Cover,Trending,BUD Technologies,Music,5.0,1,2024-11-06,Free,subscription,cliptone,ringtone,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,cliptone ringtone,garage ringtones,ringtones for,ringtone maker,ringtone makercustomize,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/cliptone-ringtone-ai-cover/id6737531446?uo=4
64,X,Trending,X Corp.,News,4.67596,753,2011-07-09,Free,x,content,join,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,xplane flight,unlimited proxy,carx drift,carx street,the content,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/x/id333903271?uo=4
65,MEGATEXT Led Banner Text,Trending,Jonathan Arnold,Entertainment,3.75,4,2014-06-22,Free,text,megatext,scrolling,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,megatext led,megatext,snapchat chat,with friends,chat with,100.0,90.0,75.0,75.0,75.0,https://apps.apple.com/vc/app/megatext-led-banner-text/id885183812?uo=4
66,YouTube,Trending,Google,Photo & Video,4.60691,4078,2012-09-11,Free,youtube,videos,available,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,videos music,available 247,lakelitavailable ebooks,listeners available,videos,100.0,100.0,100.0,100.0,90.0,https://apps.apple.com/vc/app/youtube/id544007664?uo=4
67,Microsoft Teams,Trending,Microsoft Corporation,Business,4.63157,57,2016-11-02,Free,microsoft,teams,microsoft teams,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,microsoft onedrive,microsoft powerpoint,microsoft excel,microsoft teams,microsoft outlook,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/microsoft-teams/id1113153706?uo=4
68,Journey Roam Plan,New Discovery,"TP钱包 官方正版授权APP tokenpocket tpwallet,meat,",Utilities,0.0,0,2025-07-06,Free,travel,plan,trips,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,manage trips,book trips,trips,google maps,google earth,100.0,100.0,90.0,75.0,75.0,https://apps.apple.com/vc/app/journey-roam-plan/id6748252472?uo=4
69,eBay marketplace: shopping app,Trending,eBay Inc.,Shopping,4.66857,175,2019-01-31,Free,ebay,find,money,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,ebay marketplace,without ebay,ebay,marketplace shopping,fashion story,100.0,100.0,90.0,75.0,75.0,https://apps.apple.com/vc/app/ebay-marketplace-shopping-app/id282614216?uo=4
70,Amazon Prime Video,Trending,AMZN Mobile LLC,Entertainment,4.57143,28,2016-12-14,Free,prime,video,movies,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,videos music,movies box,videos,movies,snapchat chat,100.0,100.0,90.0,90.0,75.0,https://apps.apple.com/vc/app/amazon-prime-video/id545519333?uo=4
71,ShortMax - Watch Dramas & Show,Trending,SHORTTV LIMITED,Entertainment,4.96552,29,2023-09-11,Free,shortmax,dramas,drama,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,popular dramas,watch dramas,stream drama,drama shorts,short drama,100.0,100.0,100.0,100.0,100.0,https://apps.apple.com/vc/app/shortmax-watch-dramas-show/id6464002625?uo=4
72,TeraBox: 1TB Cloud & AI Space,Trending,FLEXTECH INC.,Productivity,3.33333,3,2020-04-29,Free,terabox,files,purchase,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,terabox 1tb,dropbox files,share files,terabox,files,100.0,100.0,100.0,90.0,90.0,https://apps.apple.com/vc/app/terabox-1tb-cloud-ai-space/id1509453185?uo=4
73,Truecaller: Caller ID & Block,Trending,True Software Scandinavia AB,Utilities,4.46154,13,2011-07-12,Free,truecaller,spam,call,100,37,70,70,14,60,100,37,70,70,14,60,100,37,70,70,14,60,truecaller caller,video call,truecaller,call,phone caller,100.0,100.0,90.0,90.0,75.0,https://apps.apple.com/vc/app/truecaller-caller-id-block/id448142450?uo=4
